"mindex","n","predictors","rsquare","adjr","rmse","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
7666,9,"Alcohol_consumption Measles BMI Polio Diphtheria Population_mln Thinness_five_nine_years Schooling Economy_status_Developed",0.681750028356999,0.680746436995826,5.30512017207135,0.679757999804485,2560.85772677579,17707.8355652439,9570.31152094284,17773.3952850528,80887.7837146706,28.3415270901542,0.320480174667829,0.00989937383986549
7667,9,"Hepatitis_B Measles BMI Polio GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.681096966117592,0.680091315345013,5.31056054666245,0.678872273618333,2571.94872066497,17713.7065911746,9576.15880125418,17779.2663109835,81053.7688266273,28.3996850879512,0.321137813377029,0.00991968776861532
7668,9,"Alcohol_consumption Hepatitis_B BMI Polio Diphtheria GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Schooling",0.680981263949528,0.67997524831377,5.31152382951289,0.678834929411105,2573.91369729588,17714.745499168,9577.19351191586,17780.3052189769,81083.1761880714,28.4099888630423,0.321254326352157,0.00992328676034448
7669,9,"Alcohol_consumption Measles Polio Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.680909154583424,0.679902911553028,5.31212409045702,0.679007723540693,2575.13833484274,17715.3927899513,9577.83818825039,17780.9525097602,81101.5038151851,28.4164105118561,0.321326941039677,0.00992552976941289
7670,9,"Alcohol_consumption Hepatitis_B Measles BMI Polio Population_mln Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.680898041194483,0.679891763118362,5.31221659575441,0.678970871113699,2575.32707417169,17715.4925364408,9577.93753190494,17781.0522562497,81104.3284419913,28.4174002068814,0.321338132308008,0.0099258754586558
7671,9,"Alcohol_consumption Hepatitis_B BMI Polio Diphtheria Population_mln Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.68081337056796,0.679806825485659,5.3129213217239,0.678978218625844,2576.76504033279,17716.2523704101,9578.69429763398,17781.812090219,81125.8486931631,28.4249404898952,0.321423396281598,0.00992850919395789
7672,9,"Alcohol_consumption Hepatitis_B BMI Polio Diphtheria Population_mln Thinness_five_nine_years Schooling Economy_status_Developed",0.680715595575072,0.67970874216238,5.31373500096491,0.678867839026556,2578.42555870792,17717.129552199,9579.5679382418,17782.6892720079,81150.6996065398,28.4336477730267,0.321521856453133,0.00993155054915988
7673,9,"Alcohol_consumption Hepatitis_B Measles BMI Polio Population_mln Thinness_five_nine_years Schooling Economy_status_Developed",0.680709066502877,0.679702192500959,5.31378933118212,0.678775166371711,2578.5364423197,17717.1881177642,9579.62626741275,17782.747837573,81152.3590636543,28.4342292149529,0.321528431279164,0.00993175364022744
7674,9,"Alcohol_consumption Measles BMI Polio Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.68067747396229,0.679670500334281,5.31405221361166,0.678615292156928,2579.07298026883,17717.4714849089,9579.90849083543,17783.0312047178,81160.3887598605,28.437042666405,0.321560245211064,0.0099327363468973
7675,9,"Hepatitis_B Measles BMI Diphtheria GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.680516327025336,0.679508845225486,5.31539291956805,0.678337072055752,2581.80974804558,17718.9164453302,9581.34762071961,17784.4761651391,81201.3465595278,28.4513934933843,0.321722521418776,0.00993774892793172
7676,9,"Alcohol_consumption Measles BMI Polio Diphtheria GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Schooling",0.680514163008049,0.679506674384038,5.31541092139984,0.678171677199535,2581.84649967667,17718.9358445203,9581.36694165045,17784.4955643292,81201.8965754832,28.4515862084197,0.321724700600864,0.00993781624110697
7677,9,"Alcohol_consumption Hepatitis_B Measles Polio GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.680240960013394,0.679232609852259,5.3176831283225,0.678407502979086,2586.48632198056,17721.3838998823,9583.8051250271,17786.9436196911,81271.3350254784,28.4759161086995,0.321999818122462,0.0099463143992193
7678,9,"Alcohol_consumption Measles Polio GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.68015841767002,0.679149807214179,5.31836943527396,0.678225489025965,2587.8881433855,17722.1231151503,9584.54136084709,17787.6828349592,81292.3143430371,28.4832668589564,0.322082938898516,0.0099488819328799
7679,9,"Alcohol_consumption Hepatitis_B Measles BMI Diphtheria Population_mln Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.680145221244391,0.679136569174033,5.3184791501245,0.678226797200119,2588.11225904735,17722.241279221,9584.65904871534,17787.8009990299,81295.668403421,28.484442057347,0.322096227800848,0.0099492924163435
7680,9,"Alcohol_consumption Measles Polio Diphtheria GDP_per_capita Population_mln Thinness_five_nine_years Schooling Economy_status_Developed",0.680119257669655,0.679110523723974,5.31869500422135,0.678220713127639,2588.55319994296,17722.4737492828,9584.89058197231,17788.0334690917,81302.2674174188,28.4867542252096,0.322122373320747,0.00995010003034327
7681,9,"Alcohol_consumption BMI Polio Diphtheria Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.680054917149072,0.679045980307566,5.31922987605639,0.678104940099982,2589.64589873574,17723.0497537025,9585.46426551275,17788.6094735114,81318.6204812891,28.4924840249569,0.322187164720941,0.00995210138438272
7682,9,"Alcohol_consumption Hepatitis_B Measles BMI Diphtheria GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Schooling",0.680052379479461,0.679043434635493,5.31925097095981,0.677817354780463,2589.68899612593,17723.0724696539,9585.486889944,17788.6321894628,81319.265466329,28.4927100153369,0.322189720173801,0.0099521803202583
7683,9,"Alcohol_consumption Hepatitis_B Measles BMI Diphtheria Population_mln Thinness_five_nine_years Schooling Economy_status_Developed",0.680034129522577,0.679025127127939,5.31940267503631,0.678106156751398,2589.99893620218,17723.2358288494,9585.64959100211,17788.7955486583,81323.9039539858,28.4943352523943,0.322208098021063,0.00995274799712194
7684,9,"Alcohol_consumption Hepatitis_B Measles BMI Polio GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Schooling",0.679829987528759,0.678820341378709,5.32109932523719,0.677531816359742,2593.46589152335,17725.0625119199,9587.46891708868,17790.6222317288,81375.7895625148,28.5125149738823,0.322413670582462,0.00995909796756432
7685,9,"Hepatitis_B Measles BMI Polio Diphtheria GDP_per_capita Thinness_ten_nineteen_years Thinness_five_nine_years Schooling",0.679408618250951,0.678397643326024,5.32459966953275,0.677092273544947,2600.62203040759,17728.8292862496,9591.22053408032,17794.3890060585,81482.8865932902,28.5500397181589,0.322837992693331,0.00997220493497147
7686,9,"Alcohol_consumption Hepatitis_B Measles Polio GDP_per_capita Population_mln Thinness_five_nine_years Schooling Economy_status_Developed",0.679405588864015,0.678394604386011,5.32462482653243,0.677577750446499,2600.67347866164,17728.8563491206,9591.24748811662,17794.4160689295,81483.6565553236,28.550309498079,0.322841043309328,0.00997229916603655
7687,9,"Alcohol_consumption Measles BMI Diphtheria Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.678996572735849,0.67798429843824,5.32802033682045,0.676936569861086,2607.61982328903,17732.5079273512,9594.88438986996,17798.0676471601,81587.6138563724,28.5867341413142,0.323252925703283,0.00998502188063206
7688,9,"Alcohol_consumption Hepatitis_B BMI Polio Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.678836286173493,0.677823506417208,5.32935039034929,0.67693859529062,2610.34197927408,17733.9376508445,9596.30837160414,17799.4973706534,81628.3529795255,28.6010083482395,0.323414335507141,0.009990007699151
7689,9,"Alcohol_consumption Hepatitis_B Polio Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.678569759803484,0.677556139564602,5.33156128433145,0.676851071939726,2614.86841207436,17736.3134328222,9598.67461818786,17801.8731526311,81696.0944698397,28.6247436664137,0.323682729616253,0.00999829817648013
7690,9,"Alcohol_consumption Polio Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.678488759031986,0.677474883359698,5.33223302164706,0.676692349276452,2616.24405287471,17737.0350730261,9599.39336344604,17802.594792835,81716.6819748497,28.6319571330728,0.323764298017544,0.0100008177585377
7691,9,"Alcohol_consumption Hepatitis_B Polio Diphtheria GDP_per_capita Population_mln Thinness_five_nine_years Schooling Economy_status_Developed",0.678177191144234,0.677162332952328,5.33481605774316,0.676456343875282,2621.53542838321,17739.8091543935,9602.15632239415,17805.3688742023,81795.8714113383,28.6597035918881,0.324078049282225,0.010010509281781
7692,9,"Alcohol_consumption Hepatitis_B Measles BMI Polio Diphtheria GDP_per_capita Population_mln Economy_status_Developed",0.677724446480151,0.676708160572065,5.3385672844463,0.675825285646002,2629.22441727233,17743.8354367355,9606.16647905624,17809.3951565444,81910.9429454449,28.7000224490927,0.32453396664893,0.0100245922011309
7693,9,"Alcohol_consumption Hepatitis_B Polio GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.677705782812635,0.676689438049255,5.33872186614077,0.675963089681978,2629.54138342024,17744.0012923068,9606.33167079829,17809.5610121157,81915.686583578,28.701684528859,0.324552761105987,0.0100251727467348
7694,9,"Alcohol_consumption Measles BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Economy_status_Developed",0.677262066274304,0.676244322264657,5.34239562800983,0.675170118351676,2637.07704712609,17747.941574553,9610.2561924686,17813.5012943619,82028.4634903531,28.741199392683,0.324999587080466,0.0100389748403192
7695,9,"Alcohol_consumption Hepatitis_B BMI Diphtheria Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.677258723621568,0.676240969070971,5.34242329399709,0.675372135075675,2637.13381559137,17747.9712373439,9610.28573668692,17813.5309571528,82029.3130733715,28.7414970702682,0.325002953157538,0.0100390788157222
7696,9,"Alcohol_consumption Measles BMI Polio GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Economy_status_Developed",0.676573686196407,0.675553771401651,5.34809009308556,0.674348896096173,2648.76784591477,17754.0438041223,9616.3340526552,17819.6035239312,82203.4251362787,28.8025025957134,0.325692791125272,0.0100603873535705
7697,9,"Alcohol_consumption Hepatitis_B Measles Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.676555559024486,0.675535587066259,5.3482399639929,0.674704800208045,2649.07570072686,17754.2043190938,9616.4939272407,17819.7640389027,82208.0324163802,28.8041168982423,0.325711045327129,0.0100609512111274
7698,9,"Alcohol_consumption Measles BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_five_nine_years Economy_status_Developed",0.676404749592457,0.675384302061389,5.34948665574838,0.674326224999086,2651.63690605789,17755.539378525,9617.8236616143,17821.0990983338,82246.3627912648,28.8175471260008,0.325862911587694,0.0100656422372995
7699,9,"Alcohol_consumption Hepatitis_B Measles BMI Polio GDP_per_capita Population_mln Thinness_ten_nineteen_years Economy_status_Developed",0.676385866019898,0.675365358940073,5.34964273953763,0.674393832484823,2651.95760686591,17755.7065038885,9617.99012053485,17821.2662236974,82251.1623214111,28.8192287892559,0.325881927490825,0.0100662296231938
7700,9,"Hepatitis_B Measles BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Economy_status_Developed",0.676150007305111,0.675128756452184,5.35159186646262,0.674098711908513,2655.96320909883,17757.7931040913,9620.0684029991,17823.3528239002,82311.1091883672,28.8402330209925,0.326119439034727,0.0100735661630181
7701,9,"Alcohol_consumption Measles Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Schooling Economy_status_Developed",0.676085425321791,0.675063970811594,5.35212544558183,0.67415273269425,2657.06000866729,17758.3641844195,9620.63720780613,17823.9239042284,82327.5236234469,28.8459843240339,0.326184473589759,0.0100755750279142
7702,9,"Alcohol_consumption Hepatitis_B Measles Diphtheria GDP_per_capita Population_mln Thinness_five_nine_years Schooling Economy_status_Developed",0.675932562509298,0.674910625950988,5.35338819278467,0.674085879721074,2659.65608667784,17759.715453729,9621.98309449627,17825.2751735379,82366.3758943557,28.8595974141435,0.32633840762028,0.0100803299258307
7703,9,"Alcohol_consumption Hepatitis_B Measles Polio Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Schooling",0.675809420214257,0.67478709533056,5.35440521242152,0.673830032538272,2661.74741941672,17760.8035375717,9623.06684575747,17826.3632573806,82397.674270522,28.8705637645027,0.326462412860626,0.0100841603475831
7704,9,"Alcohol_consumption Hepatitis_B Measles Polio Diphtheria GDP_per_capita Population_mln Schooling Economy_status_Developed",0.675754034689014,0.67473153514879,5.35486257284239,0.674001302991664,2662.68803500427,17761.2927886662,9623.55414921526,17826.852508475,82411.7512942015,28.8754960834468,0.326518186511484,0.0100858831506265
7705,9,"Hepatitis_B Measles BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_five_nine_years Economy_status_Developed",0.675689101115023,0.674666396808798,5.35539872902609,0.673648880829205,2663.79080565747,17761.8662765646,9624.12535452603,17827.4259963735,82428.2550910806,28.8812786971476,0.326583575121032,0.0100879029519807
7706,9,"Alcohol_consumption Hepatitis_B Measles BMI Polio GDP_per_capita Population_mln Thinness_five_nine_years Economy_status_Developed",0.675500478805357,0.674477179684561,5.35695587811628,0.673523243781295,2666.99418928254,17763.5315220458,9625.7839743672,17829.0912418547,82476.1961498316,28.8980763240935,0.326773519240857,0.0100937701724813
7707,9,"Alcohol_consumption Hepatitis_B Measles BMI Polio Diphtheria Thinness_five_nine_years Schooling Economy_status_Developed",0.675211672483956,0.674187462621431,5.35933920773042,0.673083038471707,2671.89900378954,17766.0793638411,9628.32168561551,17831.6390836499,82549.6004085667,28.9237957676477,0.327064349432765,0.0101027536822931
7708,9,"Measles BMI Polio Diphtheria GDP_per_capita Population_mln Thinness_ten_nineteen_years Thinness_five_nine_years Economy_status_Developed",0.675208761152388,0.67418454210907,5.35936322764914,0.672881314119519,2671.94844710241,17766.1050359959,9628.34725573608,17831.6647558048,82550.340365139,28.9240550342301,0.327067281166096,0.0101028442411686
7709,9,"Alcohol_consumption Hepatitis_B Measles Polio Diphtheria GDP_per_capita Population_mln Thinness_five_nine_years Schooling",0.675167649477367,0.674143300789664,5.35970240771478,0.673190905634605,2672.64664906376,17766.467534647,9628.70831372035,17832.0272544558,82560.7894855587,28.9277162054953,0.32710868093975,0.0101041230467506
7710,9,"Alcohol_consumption Hepatitis_B Measles BMI Polio Diphtheria Thinness_ten_nineteen_years Schooling Economy_status_Developed",0.675146314034233,0.674121898065875,5.35987842120007,0.673026826981417,2673.00899013195,17766.6556399955,9628.89567155284,17832.2153598044,82566.2121936921,28.9296162183577,0.32713016589545,0.0101047866996852
